Property_ID,Location,Type,Price,Bedrooms,Bathrooms,Size_sqft,Year_Built,Sold,Date_Added,Agent_ID,Listing_Type,HOA_Fee,Parking_Spaces,Garage,Pool,Lot_Size_acres,Days_on_Market
PROP00226,New York,Apartment,196126,2,1,808,1976,0,12/4/2024,AGT0036,For Rent,100,0,0,0,0.44,292
PROP00227,San Francisco,House,,2,4,1584,1957,0,8/27/2023,AGT0101,For Rent,200,3,1,1,0.12,72
PROP00228,San Francisco,House,191715,3,,1874,2009,0,9/24/2023,AGT0033,For Sale,100,2,1,1,0.3,213
PROP00229,Los Angeles,House,107473,2,1,2173,2018,0,11/14/2024,AGT0067,For Rent,100,3,0,0,0.32,67
PROP00230,Chicago,Apartment,372712,3,0,137,2021,0,3/18/2024,AGT0128,For Sale,0,0,1,1,0.61,72
PROP00231,San Francisco,House,357906,3,0,778,1981,1,1/1/2024,AGT0185,For Sale,,0,1,0,0.15,39
PROP00232,New York,House,346709,2,1,1267,1955,1,6/13/2024,AGT0112,For Sale,200,0,1,1,0.46,175
PROP00233,Chicago,House,430292,4,2,359,1977,0,9/25/2024,AGT0009,For Sale,,2,1,1,0.13,271
PROP00234,Chicago,House,233496,2,4,1600,1968,0,3/10/2025,AGT0002,For Rent,300,3,0,0,0.16,189
PROP00235,New York,Condo,156888,3,3,2369,1993,1,11/7/2023,AGT0142,For Sale,0,0,0,1,0.29,62
PROP00236,San Francisco,House,292997,2,3,1346,1961,0,8/8/2024,AGT0174,For Rent,300,3,1,0,0.01,225
PROP00237,New York,Apartment,265249,2,0,1931,1988,0,10/3/2024,AGT0106,For Sale,,0,1,0,0.06,37
PROP00238,Chicago,House,,2,2,1509,2021,0,7/22/2023,AGT0024,For Sale,300,3,0,1,0.33,168
PROP00239,Miami,House,292015,3,3,1082,2006,0,11/17/2023,AGT0169,For Sale,0,2,0,1,0.3,169
PROP00240,Miami,Condo,238839,3,2,916,2021,0,1/5/2025,AGT0029,For Rent,200,1,1,0,0.34,214
PROP00241,Los Angeles,House,116399,3,3,1843,1985,0,12/13/2024,AGT0087,For Sale,100,3,0,0,0.49,241
PROP00242,New York,Condo,255882,,2,1836,1970,1,1/26/2025,AGT0048,For Rent,100,3,1,0,0.22,53
PROP00243,New York,Apartment,,3,3,1529,1967,1,11/7/2023,AGT0154,For Rent,,2,1,0,0.19,77
PROP00244,Los Angeles,Condo,323164,1,2,1609,1966,1,8/19/2024,AGT0104,For Sale,0,0,1,1,0.43,54
PROP00245,Los Angeles,House,234396,4,0,2430,1973,0,5/14/2024,AGT0151,For Sale,100,1,0,0,0.2,220
PROP00246,Los Angeles,Apartment,411163,4,0,2273,1997,0,2/14/2024,AGT0095,For Sale,300,2,1,0,0.45,56
PROP00247,Chicago,House,460386,2,0,854,1964,0,10/14/2023,AGT0030,For Sale,200,0,0,0,-0.12,279
PROP00248,New York,Condo,367938,1,4,722,1989,1,6/2/2024,AGT0188,For Sale,200,2,0,1,0.35,257
PROP00249,Chicago,Apartment,144897,3,5,1844,2007,0,4/2/2025,AGT0189,For Sale,300,1,0,1,0.34,244
PROP00250,Los Angeles,Apartment,450519,,,717,1989,0,10/19/2024,AGT0056,For Rent,,0,0,0,0.61,239
PROP00251,New York,Condo,457572,2,2,1704,2018,1,1/24/2024,AGT0115,For Rent,300,0,1,0,0.44,173
PROP00252,Chicago,Condo,301879,4,1,2021,1988,0,1/17/2024,AGT0133,For Sale,100,3,1,1,0.51,13
PROP00253,Chicago,Apartment,432292,4,4,1134,1954,1,1/26/2024,AGT0121,For Sale,0,0,0,1,0.3,162
PROP00254,Los Angeles,Apartment,244832,2,3,1477,1963,0,10/4/2024,AGT0006,For Rent,0,2,0,1,0.37,44
PROP00255,New York,Condo,113375,4,0,1819,2014,0,3/3/2024,AGT0193,For Rent,0,1,0,1,0.09,18
PROP00256,Los Angeles,House,223971,,1,1266,1984,0,10/1/2023,AGT0020,For Sale,200,0,0,1,0.19,200
PROP00257,New York,Apartment,472930,1,2,1957,1994,0,12/15/2023,AGT0027,For Sale,0,0,0,0,0.4,53
PROP00258,Miami,Condo,150892,4,2,1376,1976,0,9/3/2023,AGT0033,For Sale,100,3,0,1,0.71,231
PROP00259,San Francisco,House,299952,0,1,,1972,1,7/28/2023,AGT0085,For Rent,200,2,0,0,0.49,190
PROP00260,San Francisco,Apartment,303414,5,2,742,1954,0,10/17/2023,AGT0075,For Sale,200,0,0,0,0.44,93
PROP00261,San Francisco,Apartment,,,5,1531,1991,0,8/2/2023,AGT0065,For Sale,,2,1,1,0.51,161
PROP00262,Los Angeles,Condo,255647,4,1,1758,2002,0,3/22/2024,AGT0107,For Sale,200,0,1,0,0.4,93
PROP00263,Miami,House,307224,2,3,1173,2005,0,2/24/2024,AGT0114,For Rent,100,1,0,1,0.34,129
PROP00264,New York,Apartment,243783,1,,1148,1952,1,8/28/2023,AGT0142,For Sale,100,2,0,0,0.27,13
PROP00265,Chicago,House,157794,5,0,2009,1976,1,8/4/2023,AGT0131,For Rent,300,2,0,0,0.15,258
PROP00266,New York,House,321503,3,1,1846,1995,0,12/19/2023,AGT0015,For Rent,200,0,0,1,0.07,77
PROP00267,Chicago,Apartment,407336,2,1,1576,1971,0,12/10/2024,AGT0157,For Rent,200,0,1,1,0.27,131
PROP00268,New York,House,386957,2,5,1786,2012,0,5/31/2024,AGT0117,For Sale,100,3,0,0,0.27,65
PROP00269,Miami,Apartment,219026,7,2,682,2010,0,2/22/2024,AGT0182,For Rent,200,3,1,0,0.14,231
PROP00270,Chicago,House,174877,4,0,1531,1997,0,4/20/2024,AGT0176,For Sale,0,2,1,0,0.39,273
PROP00271,Los Angeles,Apartment,271581,2,,1065,1962,0,2/26/2024,AGT0193,For Sale,,1,1,0,0.54,181
PROP00272,New York,Condo,456779,0,1,1481,1978,1,5/25/2025,AGT0018,For Rent,200,3,1,1,0.21,283
PROP00273,New York,Apartment,364559,2,4,748,1962,0,5/24/2024,AGT0010,For Rent,0,2,0,0,0.34,234
PROP00274,Chicago,Apartment,370396,1,1,1791,1996,0,3/21/2025,AGT0191,For Rent,300,1,0,0,0.18,119
PROP00275,Los Angeles,Apartment,388985,2,1,949,1974,1,8/1/2023,AGT0131,For Rent,300,2,1,1,0.45,186
PROP00276,Los Angeles,House,342076,3,0,2808,2001,0,6/9/2024,AGT0138,For Sale,300,0,0,1,0.4,17
PROP00277,Miami,Condo,312060,3,2,1459,1962,0,11/17/2023,AGT0121,For Rent,,2,1,0,0.17,133
PROP00278,Los Angeles,House,366230,3,2,1250,1988,0,11/28/2023,AGT0072,For Rent,200,2,1,0,0.39,50
PROP00279,Los Angeles,House,245383,4,4,1411,1977,0,1/29/2024,AGT0171,For Rent,,0,1,0,-0.14,47
PROP00280,Los Angeles,Apartment,158553,1,0,640,1993,1,2/6/2024,AGT0092,For Rent,100,3,1,0,0.42,198
PROP00281,San Francisco,House,372299,4,4,1440,2020,0,9/24/2024,AGT0128,For Rent,0,0,1,0,0.16,134
PROP00282,Miami,Apartment,423773,4,6,1949,1991,0,11/15/2024,AGT0184,For Rent,0,2,1,1,0.1,268
PROP00283,New York,Condo,188176,2,2,1732,1974,0,2/18/2025,AGT0039,For Sale,,0,1,0,0.13,267
PROP00284,Chicago,House,,4,3,1243,2016,0,12/27/2024,AGT0061,For Rent,0,2,0,1,0.15,18
PROP00285,New York,House,468076,6,1,2201,1988,0,11/2/2024,AGT0117,For Rent,,0,1,1,0.04,286
PROP00286,Miami,House,299775,,1,1194,1985,0,1/29/2025,AGT0122,For Sale,100,1,1,0,0.56,151
PROP00287,Chicago,Apartment,,,2,1298,2003,0,8/5/2023,AGT0093,For Sale,100,3,0,0,0.32,10
PROP00288,Miami,Apartment,312301,2,2,1055,1969,0,10/11/2023,AGT0041,For Sale,,0,0,0,0.49,122
PROP00289,Los Angeles,House,244946,0,1,828,2014,0,3/10/2024,AGT0141,For Sale,100,3,1,1,0.46,159
PROP00290,Chicago,House,,,2,1977,1993,1,3/11/2025,AGT0057,For Rent,0,3,1,0,0.31,114
PROP00291,Los Angeles,Condo,343318,1,1,1138,2014,0,5/5/2024,AGT0004,For Sale,,0,1,1,0.61,204
PROP00292,New York,Condo,139627,5,1,1587,1950,1,12/31/2024,AGT0162,For Sale,0,3,0,1,0.61,279
PROP00293,New York,Condo,155607,5,5,1223,1992,1,6/16/2025,AGT0018,For Sale,0,1,0,0,0.34,168
PROP00294,Chicago,Condo,301929,3,1,2079,2002,0,6/4/2025,AGT0022,For Rent,100,1,1,0,0.38,112
PROP00295,Chicago,Condo,297769,2,2,1972,2009,1,3/25/2024,AGT0075,For Sale,100,3,0,1,0.17,238
PROP00296,Miami,Apartment,334355,3,0,760,1976,0,8/20/2023,AGT0073,For Sale,300,2,1,1,0.28,29
PROP00297,Miami,Condo,487522,4,2,1634,1997,0,9/3/2023,AGT0098,For Sale,300,0,1,0,0.29,10
PROP00298,Los Angeles,Condo,310451,2,2,1515,2016,0,8/1/2024,AGT0169,For Rent,0,3,1,0,0.13,162
PROP00299,Chicago,House,359817,,4,1969,2001,0,10/23/2023,AGT0082,For Rent,,2,1,1,0.5,287
PROP00300,New York,Apartment,202446,2,2,1621,1994,0,11/13/2024,AGT0150,For Sale,200,0,1,0,0.29,42
PROP00301,Miami,Condo,376793,2,1,2025,1978,1,7/31/2023,AGT0169,For Sale,200,0,0,1,0.17,110
PROP00302,Miami,Condo,247360,1,4,1888,1967,0,4/12/2024,AGT0010,For Sale,200,2,0,1,0.09,95
PROP00303,New York,Condo,307142,1,1,1741,1962,0,11/6/2024,AGT0092,For Sale,100,2,1,0,0.6,198
PROP00304,Miami,House,289115,5,5,1956,1963,0,6/7/2024,AGT0190,For Sale,0,0,1,1,0.12,232
PROP00305,Los Angeles,House,403297,2,2,1282,1950,0,2/26/2024,AGT0023,For Rent,,1,0,0,0.22,225
PROP00306,Chicago,House,169002,5,0,,1970,0,12/5/2024,AGT0003,For Rent,100,0,1,1,0.53,107
PROP00307,New York,Condo,71676,2,0,2235,1976,0,10/6/2023,AGT0123,For Sale,200,1,1,0,0.14,93
PROP00308,Chicago,House,278656,,1,2037,1971,1,5/16/2024,AGT0199,For Sale,100,0,1,0,0.29,70
PROP00309,Miami,Condo,346853,5,4,1892,2011,0,8/23/2024,AGT0200,For Sale,100,1,0,0,0.47,145
PROP00310,Miami,Apartment,315226,4,2,1739,1969,0,9/18/2024,AGT0096,For Sale,,2,0,0,0.17,170
PROP00311,New York,Condo,423220,3,1,631,1982,0,12/31/2024,AGT0189,For Sale,,2,1,1,-0.05,126
PROP00312,Los Angeles,House,343737,1,0,1727,1978,1,7/13/2023,AGT0044,For Rent,200,0,1,1,0.31,165
PROP00313,San Francisco,Apartment,243615,6,2,1396,1955,0,9/15/2024,AGT0193,For Rent,,0,1,0,-0.19,183
PROP00314,New York,Condo,67457,2,2,2055,2008,0,5/31/2024,AGT0188,For Sale,0,2,0,1,-0.02,217
PROP00315,San Francisco,Apartment,276268,3,2,1337,1962,0,10/15/2023,AGT0153,For Rent,300,1,1,0,0.44,285
PROP00316,San Francisco,Apartment,402795,0,1,85,1983,0,3/21/2024,AGT0154,For Rent,100,2,0,0,0.27,6
PROP00317,Los Angeles,Apartment,260795,3,2,1766,1991,1,4/18/2025,AGT0163,For Rent,0,2,1,1,0.3,54
PROP00318,San Francisco,Condo,302832,4,3,1359,1961,0,1/21/2024,AGT0028,For Sale,0,3,0,0,0.47,139
PROP00319,San Francisco,House,342136,4,3,1401,1970,0,5/5/2024,AGT0075,For Sale,,3,1,0,0.33,274
PROP00320,Los Angeles,Condo,198470,4,3,1505,1955,0,9/23/2024,AGT0140,For Rent,100,3,1,0,0.42,136
PROP00321,San Francisco,House,362323,0,1,2160,2021,0,2/22/2024,AGT0115,For Rent,300,1,0,0,0.25,193
PROP00322,San Francisco,Condo,,4,3,2604,1976,0,11/5/2024,AGT0043,For Sale,,2,0,0,0.65,153
PROP00323,San Francisco,Condo,282718,5,0,1523,1955,0,12/12/2023,AGT0153,For Sale,100,1,1,0,0.02,34
PROP00324,New York,Condo,187093,3,0,1048,1966,0,4/1/2024,AGT0029,For Sale,300,3,0,0,0.62,36
PROP00325,New York,House,293339,2,3,304,2020,1,10/25/2024,AGT0182,For Sale,100,0,0,0,0.22,255
PROP00326,New York,Condo,77561,3,1,2429,2009,0,10/25/2023,AGT0180,For Rent,0,0,1,1,0.1,266
PROP00327,Los Angeles,Apartment,333690,5,2,2603,1951,0,9/6/2024,AGT0001,For Sale,200,1,1,1,0.57,130
PROP00328,Miami,Condo,345227,,3,827,1991,1,11/8/2024,AGT0168,For Rent,200,0,0,1,0.19,259
PROP00329,San Francisco,Apartment,467563,4,1,1624,1964,0,4/3/2025,AGT0087,For Sale,200,1,1,0,0.17,236
PROP00330,San Francisco,House,280600,1,3,1543,1980,0,5/1/2024,AGT0051,For Sale,,1,0,0,-0.19,44
PROP00331,Los Angeles,House,340848,6,1,,2009,0,3/19/2024,AGT0153,For Sale,100,0,0,0,0.34,17
PROP00332,San Francisco,Condo,213871,3,3,,2016,0,7/2/2024,AGT0017,For Sale,300,0,1,1,0.62,138
PROP00333,New York,Condo,264357,4,3,1812,2014,0,7/29/2023,AGT0007,For Rent,100,1,1,0,0.35,184
PROP00334,Miami,Condo,147481,1,2,1354,2002,1,4/8/2024,AGT0186,For Sale,100,1,0,0,0.33,121
PROP00335,Chicago,Apartment,280521,4,,1581,1989,0,1/10/2024,AGT0070,For Sale,,1,1,1,0.56,265
PROP00336,San Francisco,House,269469,6,2,1748,2005,0,12/5/2024,AGT0095,For Rent,100,0,1,0,0.31,20
PROP00337,New York,Apartment,329919,2,3,1482,2008,0,12/18/2023,AGT0072,For Rent,,3,0,0,0.21,125
PROP00338,Chicago,Apartment,237640,6,1,1350,2012,1,3/6/2025,AGT0029,For Sale,,2,1,0,0.09,41
PROP00339,Miami,Condo,308334,4,1,1340,2019,0,11/22/2024,AGT0044,For Rent,100,2,0,1,0.25,48
PROP00340,Chicago,Condo,266661,4,3,1803,2012,0,4/4/2024,AGT0052,For Sale,200,1,0,0,0.21,252
PROP00341,New York,Apartment,266850,3,5,,2006,0,5/6/2025,AGT0031,For Sale,,3,1,0,0.47,210
PROP00342,Chicago,Apartment,308036,3,0,1989,1973,0,3/9/2024,AGT0046,For Rent,,2,1,1,0.29,288
PROP00343,Los Angeles,Condo,304052,2,2,1640,1959,0,11/27/2023,AGT0180,For Rent,100,3,1,0,0.43,241
PROP00344,Chicago,Condo,376117,,3,1901,1986,0,6/24/2024,AGT0174,For Rent,300,3,0,1,0.1,290
PROP00345,San Francisco,Apartment,287935,3,2,2233,2021,0,1/29/2024,AGT0029,For Rent,200,0,1,1,0.17,271
PROP00346,San Francisco,Condo,265011,3,3,818,2016,0,11/12/2023,AGT0101,For Sale,,3,1,0,0.37,140
PROP00347,Los Angeles,Condo,281919,2,3,1679,1999,0,8/4/2024,AGT0072,For Rent,300,1,1,1,0.01,56
PROP00348,New York,Apartment,228533,2,2,1662,2003,0,1/27/2024,AGT0197,For Sale,200,2,0,0,0.13,47
PROP00349,San Francisco,Apartment,264008,5,1,1091,1988,0,12/14/2024,AGT0100,For Sale,100,2,1,1,0.53,269
PROP00350,Miami,House,503115,1,1,1871,1956,1,10/9/2024,AGT0060,For Rent,,1,1,0,0.45,189
PROP00351,San Francisco,Apartment,208732,2,2,1411,1971,0,4/30/2025,AGT0003,For Rent,200,3,0,1,0.01,155
PROP00352,San Francisco,Condo,272134,6,3,1402,2021,1,9/27/2023,AGT0069,For Rent,,1,0,0,0.24,207
PROP00353,New York,Apartment,261251,4,5,632,1965,0,7/31/2023,AGT0072,For Rent,,2,0,1,0.44,192
PROP00354,Chicago,Apartment,275282,1,1,1503,1992,0,8/8/2023,AGT0180,For Rent,100,2,0,1,0.28,80
PROP00355,San Francisco,Apartment,266876,3,1,1560,1971,0,4/10/2025,AGT0037,For Sale,300,0,1,1,0.45,143
PROP00356,Los Angeles,House,327924,,1,2018,1963,0,1/7/2025,AGT0076,For Rent,0,2,0,0,0.25,20
PROP00357,Chicago,House,128982,,2,2031,1998,0,11/12/2023,AGT0146,For Sale,,3,1,0,0.58,6
PROP00358,Miami,Condo,403717,1,1,1428,1964,0,10/15/2024,AGT0091,For Rent,300,0,1,1,0.14,293
PROP00359,New York,House,363258,4,1,1807,1973,0,1/18/2024,AGT0071,For Rent,100,0,0,1,0.28,163
PROP00360,Miami,Apartment,175712,5,6,1996,2017,0,4/23/2024,AGT0107,For Sale,300,0,1,0,0.25,78
PROP00361,Chicago,House,73092,2,1,1240,1970,0,2/1/2024,AGT0047,For Sale,100,2,0,1,0.41,162
PROP00362,Chicago,Apartment,202292,1,3,1122,1976,0,5/2/2024,AGT0114,For Rent,,0,1,1,0.82,49
PROP00363,Chicago,House,275733,4,0,1141,1968,0,8/18/2023,AGT0100,For Sale,,1,1,1,-0.13,231
PROP00364,Miami,House,,3,3,1599,1967,1,3/1/2024,AGT0072,For Sale,,3,0,0,0.59,185
PROP00365,Chicago,House,354325,5,0,1246,1955,0,11/20/2023,AGT0157,For Sale,100,3,0,1,0.53,27
PROP00366,Miami,Apartment,119241,2,0,1231,2021,1,2/15/2025,AGT0018,For Sale,300,1,1,0,0.38,74
PROP00367,Chicago,House,231034,1,1,909,1969,0,2/8/2024,AGT0069,For Rent,200,0,0,0,0.26,176
PROP00368,Los Angeles,Apartment,294678,2,2,2155,1953,1,6/20/2024,AGT0061,For Sale,,1,1,1,0.15,264
PROP00369,Chicago,Apartment,325368,1,3,1554,2017,0,1/12/2025,AGT0189,For Rent,,2,0,0,0.48,222
PROP00370,Miami,Condo,168525,7,1,1054,2021,0,11/20/2023,AGT0126,For Rent,200,0,0,1,0.44,273
PROP00371,San Francisco,House,286500,2,1,2174,1966,0,1/8/2024,AGT0133,For Rent,,1,1,0,0.02,89
PROP00372,Chicago,Condo,228236,6,,1871,2002,0,5/4/2024,AGT0169,For Sale,0,1,0,0,0.62,262
PROP00373,San Francisco,Condo,189624,3,4,621,1997,0,12/16/2024,AGT0153,For Sale,0,2,1,1,0.29,14
PROP00374,Los Angeles,Apartment,325959,1,0,1490,1960,0,5/29/2024,AGT0065,For Rent,,1,0,0,-0.05,230
PROP00375,New York,House,377387,4,2,1980,2007,0,3/14/2025,AGT0075,For Rent,200,0,1,1,0.56,227
PROP00376,Los Angeles,Apartment,384104,7,5,839,1997,1,12/25/2023,AGT0041,For Rent,,2,1,1,0.07,121
PROP00377,Chicago,Apartment,3016324.057,0,2,7467.705263,1950,0,8/22/2023,AGT0110,For Sale,300,2,1,0,0.35,213
PROP00378,San Francisco,House,250263,5,2,1373,1972,1,9/2/2023,AGT0179,For Rent,100,2,0,0,0.66,296
PROP00379,San Francisco,Apartment,371454,,2,1882,1952,0,11/30/2024,AGT0177,For Rent,100,3,1,1,0.25,104
PROP00380,Miami,House,330905,5,4,2092,1961,0,12/13/2023,AGT0047,For Sale,200,3,0,0,0.34,244
PROP00381,San Francisco,House,313394,3,3,1437,2019,0,10/18/2024,AGT0133,For Rent,200,1,1,1,0.12,231
PROP00382,Miami,Apartment,238830,2,5,1048,1968,1,6/22/2024,AGT0152,For Sale,,0,1,0,0.63,227
PROP00383,New York,Apartment,250312,3,4,1455,2021,0,11/29/2024,AGT0070,For Rent,0,0,0,0,0.46,167
PROP00384,Chicago,Condo,307388,2,,919,1957,0,2/2/2024,AGT0188,For Sale,,0,0,0,0.28,151
PROP00385,Miami,Apartment,543987,5,3,1664,1953,0,6/4/2024,AGT0123,For Sale,,1,0,0,0.06,46
PROP00386,New York,House,330124,3,4,1143,1955,0,5/27/2025,AGT0075,For Rent,200,1,1,0,0.32,228
PROP00387,San Francisco,Condo,238881,4,2,725,2006,0,1/17/2025,AGT0030,For Sale,200,2,1,0,0.43,71
PROP00388,San Francisco,House,216761,2,1,1769,1976,1,9/27/2023,AGT0140,For Rent,300,3,1,0,0.37,167
PROP00389,New York,Condo,250823,1,0,1090,2010,0,7/8/2024,AGT0143,For Rent,,1,0,0,0.27,250
PROP00390,San Francisco,Apartment,517729,5,,,2011,0,5/6/2024,AGT0142,For Sale,100,1,1,0,0.44,249
PROP00391,New York,Apartment,260074,,3,1663,2007,0,6/16/2025,AGT0136,For Rent,,1,1,0,0.42,3
PROP00392,Miami,Apartment,390687,,1,814,1970,0,6/6/2024,AGT0112,For Rent,,0,0,0,0.46,271
PROP00393,Miami,House,262407,5,0,882,2007,1,11/22/2024,AGT0048,For Sale,300,0,1,0,0.36,18
PROP00394,New York,Condo,326118,3,3,970,1958,0,2/11/2024,AGT0141,For Rent,200,1,0,0,0.39,289
PROP00395,Miami,House,379174,5,3,2092,1953,0,5/26/2024,AGT0028,For Rent,200,3,0,1,0.25,20
PROP00396,Miami,Condo,242809,2,2,1339,2007,1,3/17/2025,AGT0084,For Rent,200,3,0,0,0.53,71
PROP00397,Miami,Apartment,235888,,2,1730,1978,1,3/11/2025,AGT0049,For Sale,300,0,0,0,0.01,206
PROP00398,Los Angeles,House,465886,3,0,1972,1993,0,10/8/2024,AGT0026,For Sale,100,0,0,0,0.28,297
PROP00399,Chicago,Apartment,398459,6,1,1363,1978,0,1/18/2024,AGT0184,For Rent,100,3,0,0,0.14,43
PROP00400,San Francisco,House,379067,4,2,,1986,0,7/6/2024,AGT0041,For Rent,0,0,0,0,0.36,275
PROP00401,Los Angeles,Apartment,378727,1,0,1790,1955,0,9/22/2024,AGT0104,For Sale,100,1,0,0,0.49,158
PROP00402,Miami,House,345957,6,3,1541,2016,0,3/26/2025,AGT0168,For Sale,0,1,1,1,0.1,215
PROP00403,New York,House,,3,1,1397,1988,1,10/23/2024,AGT0126,For Rent,100,0,0,0,0.44,6
PROP00404,Miami,Condo,304390,2,0,1597,1956,0,10/16/2023,AGT0023,For Sale,300,1,0,0,0.32,292
PROP00405,Chicago,Apartment,357726,0,,1311,1996,1,1/14/2024,AGT0189,For Rent,200,1,0,1,0.06,269
PROP00406,Miami,Condo,154908,4,1,1164,2004,1,7/21/2024,AGT0015,For Rent,,3,1,1,0.42,86
PROP00407,New York,Condo,217503,,,1307,1960,0,7/28/2024,AGT0001,For Rent,,0,1,1,0.51,58
PROP00408,Chicago,Apartment,179918,4,1,1248,1968,0,1/4/2025,AGT0049,For Sale,300,2,1,0,0.26,56
PROP00409,Miami,House,427406,2,1,1897,1968,0,4/17/2025,AGT0125,For Rent,,2,0,1,0.32,168
PROP00410,Chicago,Condo,44745,6,3,662,2002,0,6/28/2024,AGT0066,For Rent,300,2,1,0,0.22,292
PROP00411,San Francisco,Apartment,259768,2,,1847,2018,0,4/22/2024,AGT0050,For Rent,100,0,0,1,-0.29,47
PROP00412,San Francisco,House,629,2,4,2647,1969,0,9/14/2024,AGT0077,For Rent,300,2,1,0,0.28,241
PROP00413,Miami,Condo,216871,6,5,1578,2007,1,10/10/2024,AGT0014,For Rent,200,2,1,1,0.26,153
PROP00414,Chicago,Condo,250905,5,2,1464,1958,1,12/20/2024,AGT0026,For Rent,0,1,0,1,0.16,123
PROP00415,New York,Condo,438487,1,4,1109,1960,0,6/11/2025,AGT0131,For Rent,,1,0,1,-0.08,69
PROP00416,Miami,House,339662,4,1,698,1992,0,7/8/2023,AGT0146,For Rent,200,3,1,1,0.23,49
PROP00417,San Francisco,Condo,216685,1,1,1321,1990,0,12/21/2023,AGT0031,For Sale,300,0,0,1,0.17,69
PROP00418,San Francisco,House,406596,4,3,1470,2017,0,4/19/2024,AGT0034,For Sale,,3,0,1,0.43,21
PROP00419,Miami,Condo,301783,3,2,566,1985,0,5/21/2025,AGT0042,For Sale,,0,0,0,0.35,127
PROP00420,Chicago,Apartment,303756,3,2,1088,1977,1,6/19/2023,AGT0069,For Rent,300,0,0,0,-0.17,139
PROP00421,San Francisco,Condo,179732,3,1,993,1992,0,1/24/2024,AGT0191,For Rent,300,1,0,1,0.06,198
PROP00422,Chicago,Apartment,200998,1,2,1995,2014,0,1/16/2025,AGT0032,For Rent,200,0,0,0,0.32,28
PROP00423,San Francisco,Apartment,217490,3,3,1713,2007,0,10/20/2023,AGT0127,For Sale,,1,1,1,0.37,290
PROP00424,San Francisco,Apartment,304646,2,0,1373,1965,0,7/11/2024,AGT0027,For Sale,,0,0,0,0.13,181
PROP00425,Los Angeles,House,307788,3,2,1629,1971,0,3/12/2025,AGT0131,For Sale,0,3,1,1,0.48,217
PROP00426,San Francisco,Apartment,454409,3,0,1392,2003,1,1/27/2024,AGT0001,For Rent,0,2,1,1,0.44,257
PROP00427,New York,Condo,338505,1,3,2255,1972,0,1/14/2025,AGT0120,For Sale,300,1,1,1,0.24,115
PROP00428,Miami,House,29243,3,2,1614,2017,1,2/1/2025,AGT0068,For Sale,100,3,1,0,0.19,150
PROP00429,Miami,Apartment,326264,4,4,1416,1952,0,5/1/2024,AGT0058,For Sale,100,0,0,1,0.09,83
PROP00430,Chicago,House,154998,3,2,1076,1990,0,12/11/2024,AGT0183,For Sale,0,0,0,1,0.37,37
PROP00431,San Francisco,House,203402,4,2,1943,2002,0,12/11/2023,AGT0087,For Sale,200,0,0,1,0.24,166
PROP00432,New York,House,218783,4,4,62,2006,0,3/25/2025,AGT0068,For Rent,200,0,1,1,0.04,168
PROP00433,Chicago,Condo,233666,2,1,818,1981,1,6/23/2024,AGT0148,For Rent,300,2,0,1,0.36,55
PROP00434,Los Angeles,Apartment,162485,2,1,2287,1997,0,1/6/2025,AGT0140,For Rent,0,1,0,1,0.12,84
PROP00435,Chicago,House,320348,0,2,454,1966,1,5/2/2025,AGT0064,For Rent,,2,1,1,0.4,207
PROP00436,Chicago,House,158919,2,3,1076,1994,0,12/26/2023,AGT0095,For Rent,200,0,0,1,0.57,128
PROP00437,San Francisco,House,,4,4,1778,1959,0,12/5/2023,AGT0073,For Rent,200,0,1,1,0.54,1
PROP00438,Los Angeles,Apartment,523697,3,0,1635,1985,1,3/18/2024,AGT0162,For Sale,,2,1,0,0.24,112
PROP00439,Chicago,House,167064,2,0,1327,1955,0,2/22/2025,AGT0168,For Sale,0,1,1,0,0.24,142
PROP00440,New York,House,271548,6,3,1187,2019,0,1/27/2025,AGT0174,For Rent,200,2,0,0,0.31,149
PROP00441,New York,Condo,47654,1,3,968,1974,0,9/14/2024,AGT0158,For Sale,200,2,1,0,0.27,127
PROP00442,Miami,Apartment,269906,2,2,1640,2006,0,5/31/2024,AGT0175,For Sale,100,0,1,0,0.65,89
PROP00443,Los Angeles,Condo,364271,6,1,1188,1965,0,4/25/2025,AGT0123,For Sale,200,3,0,1,0.35,68
PROP00444,Los Angeles,Apartment,372063,1,3,291,2001,0,7/10/2023,AGT0174,For Rent,,0,0,1,0.22,116
PROP00445,Miami,Apartment,307736,2,4,865,2016,0,5/15/2025,AGT0150,For Rent,200,3,0,0,-0.05,91
PROP00446,Chicago,Apartment,388926,5,2,1774,1992,0,12/27/2023,AGT0007,For Sale,0,2,0,1,0.07,258
PROP00447,Los Angeles,Condo,554605,3,3,2211,2002,0,2/9/2025,AGT0036,For Sale,100,3,1,0,0.18,182
PROP00448,New York,Condo,471230,,,1504,1972,0,1/22/2024,AGT0009,For Rent,,0,1,1,0.48,172
PROP00449,New York,Condo,247747,2,0,1131,2015,0,12/1/2023,AGT0043,For Sale,200,1,1,0,0.12,228
PROP00450,San Francisco,Condo,154889,2,2,1648,2007,0,1/11/2024,AGT0132,For Rent,,3,1,0,0.14,48
PROP00451,Los Angeles,House,259384,1,2,1372,2014,0,8/19/2024,AGT0038,For Rent,0,3,0,1,0.38,19
PROP00452,Chicago,House,205301,0,1,1824,1964,0,3/17/2025,AGT0156,For Sale,0,0,1,1,-0.02,83
PROP00453,Miami,House,345134,2,0,,2011,0,1/6/2024,AGT0082,For Rent,200,3,1,1,0.36,294
